longitude,latitude
74.29205323553025,14.594139079699803
,
74.29205323553025,14.594139079699803
74.2920837638488,14.588277778356632
,
74.2920837638488,14.588277778356632
74.2929153675962,14.587499590498677
,
74.2929153675962,14.587499590498677
74.29286192089864,14.585833581569071
,
74.29286192089864,14.585833581569071
74.2953872377877,14.582444159244874
,
74.2953872377877,14.582444159244874
74.2954177655457,14.580833409726473
,
74.2954177655457,14.580833409726473
74.29621891592838,14.579972246173234
,
74.29621891592838,14.579972246173234
74.29708102821289,14.57586098709606
,
74.29708102821289,14.57586098709606
74.29872135785654,14.573333757243192
,
74.29872135785654,14.573333757243192
74.2987517955311,14.571666716573395
,
74.2987517955311,14.571666716573395
74.30122376526668,14.568333597074878
,
74.30122376526668,14.568333597074878
74.30122376526668,14.567472425387905
,
74.30122376526668,14.567472425387905
74.30294802768697,14.56580547514975
,
74.30294802768697,14.56580547514975
74.30288697470027,14.56416702031151
,
74.30288697470027,14.56416702031151
